Tr-loss,Val-loss,b-mean,b-median,b-tri-mean,b-b25,b-wst25,b-wst,b-bst,mean,median,trimean,bst25,wst25,wst95,bst
15.362347540322435,7.314452914972055,7.314452914972055,3.543896436691284,4.7647780403494835,1.239808646288324,19.57581587632497,26.95935821533203,0.3460501730442047,7.314452914972055,3.543896436691284,4.7647780403494835,1.239808646288324,19.57581587632497,26.95935821533203,0.3460501730442047
6.696254716900291,0,7.314452914972055,3.543896436691284,4.7647780403494835,1.239808646288324,19.57581587632497,26.95935821533203,0.3460501730442047,7.314452914972055,3.543896436691284,4.7647780403494835,1.239808646288324,19.57581587632497,26.95935821533203,0.3460501730442047
7.567579810226721,6.4749311092652775,6.4749311092652775,3.2739834785461426,4.452904507517815,1.4526458433333864,16.535284837086994,22.7443115234375,0.7912999391555786,6.4749311092652775,3.2739834785461426,4.452904507517815,1.4526458433333864,16.535284837086994,22.7443115234375,0.7912999391555786
5.365493289121087,0,6.4749311092652775,3.2739834785461426,4.452904507517815,1.4526458433333864,16.535284837086994,22.7443115234375,0.7912999391555786,6.4749311092652775,3.2739834785461426,4.452904507517815,1.4526458433333864,16.535284837086994,22.7443115234375,0.7912999391555786
3.9835863526536044,4.27876956854996,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365
3.6958526038618946,0,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365
3.744726705980837,4.385781258736786,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.385781258736786,2.7952038049697876,3.443518690764904,0.7702471122462698,9.945774167776108,15.193402671813965,0.18345396220684052
3.4962703694229718,0,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.385781258736786,2.7952038049697876,3.443518690764904,0.7702471122462698,9.945774167776108,15.193402671813965,0.18345396220684052
3.9475461567244516,4.476988589763641,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.476988589763641,3.4637908935546875,3.5986858308315277,1.8619816582253639,8.898084580898285,14.591536808013917,1.1236132383346558
3.6723153109430635,0,4.27876956854996,3.0531344413757324,3.3761843740940094,1.0382742989570537,9.48188496629397,15.1010311126709,0.16312941908836365,4.476988589763641,3.4637908935546875,3.5986858308315277,1.8619816582253639,8.898084580898285,14.591536808013917,1.1236132383346558
3.8282052795920105,4.001117596971361,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362
3.5002628726855156,0,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362
3.6867019023016963,4.040157503713118,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.040157503713118,2.85313880443573,3.2572500184178352,0.7294795026487493,9.325319329897562,14.524080181121827,0.10653118044137955
3.528229498930236,0,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.040157503713118,2.85313880443573,3.2572500184178352,0.7294795026487493,9.325319329897562,14.524080181121827,0.10653118044137955
3.354863209029039,4.071204266226605,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.071204266226605,2.929856061935425,3.1362179070711136,0.7507740428790133,9.357593228419622,15.330860805511474,0.08156468719244003
3.361966646123658,0,4.001117596971361,3.0543153285980225,3.0815334543585777,0.839433324463824,9.137145102024078,14.962081336975098,0.1170339286327362,4.071204266226605,2.929856061935425,3.1362179070711136,0.7507740428790133,9.357593228419622,15.330860805511474,0.08156468719244003
3.4451925551922864,3.833057452934353,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595
3.944383602885027,0,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595
3.2374487089180444,4.247808317604818,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595,4.247808317604818,3.4123185873031616,3.5300958156585693,1.355611483467386,8.479824384053549,13.764381313323975,0.18974563479423523
3.2564952931706865,0,3.833057452934353,2.7544416189193726,2.924044094979763,0.5552007307080512,8.983835528294245,14.775497436523438,0.09691329300403595,4.247808317604818,3.4123185873031616,3.5300958156585693,1.355611483467386,8.479824384053549,13.764381313323975,0.18974563479423523
